Position,Track Name,Artist,Streams,date,region,spotify_id
18,Circles,Post Malone,18564709,2020-03-13--2020-03-20,global,21jGcNKet2qwijlDFuPiPb
19,Sunday Best,Surfaces,18489291,2020-03-13--2020-03-20,global,1Cv1YLb4q0RzL6pybtaMLo
20,Someone You Loved,Lewis Capaldi,18090471,2020-03-13--2020-03-20,global,7qEHsqek33rTcFNT9PFqLf
21,Memories,Maroon 5,16123993,2020-03-13--2020-03-20,global,2b8fOow8UzyDFAE27YhOZM
22,Supalonely,BENEE,15739716,2020-03-13--2020-03-20,global,4nK5YrxbMGZstTLbvj6Gxw
23,Adore You,Harry Styles,15509904,2020-03-13--2020-03-20,global,3jjujdWJ72nww5eGnfs2E7
24,Yummy,Justin Bieber,15261992,2020-03-13--2020-03-20,global,16wAOAZ2OkqoIDN7TpChjR
25,Life Is Good (feat. Drake),Future,14895843,2020-03-13--2020-03-20,global,5yY9lUy8nbvjM1Uyo1Uqoc
26,everything i wanted,Billie Eilish,14459714,2020-03-13--2020-03-20,global,3ZCTVFBt2Brf31RLEnCkWJ
27,Rojo,J Balvin,14405081,2020-03-13--2020-03-20,global,4uziEsK1yiqdauKVDPsmVG
28,bad guy,Billie Eilish,14334815,2020-03-13--2020-03-20,global,2Fxmhks0bxGSBdJ92vM42m
29,Physical,Dua Lipa,13924737,2020-03-13--2020-03-20,global,5px6upUHM3fhOP621Edp4V
30,La Santa,Bad Bunny,13753651,2020-03-13--2020-03-20,global,69vlMrzHwATKzupwNcUPyK
31,Vete,Bad Bunny,13588945,2020-03-13--2020-03-20,global,2n7ohqg1s68ToAHh4u9mcW
32,Myron,Lil Uzi Vert,13533191,2020-03-13--2020-03-20,global,56uXDJRCuoS7abX3SkzHKQ
33,Before You Go,Lewis Capaldi,13348029,2020-03-13--2020-03-20,global,2gMXnyrvIjhVBUZwvLZDMP
34,Señorita,Shawn Mendes,13127276,2020-03-13--2020-03-20,global,6v3KW9xbzN5yKLt9YKDYA2
35,P2,Lil Uzi Vert,12913888,2020-03-13--2020-03-20,global,3kW4z2pIj5VY5fLjBrMRL5
36,That Way - Bonus Track,Lil Uzi Vert,12877328,2020-03-13--2020-03-20,global,2ajzBr7vwHTEBeqDzcsNRC
37,Stupid Love,Lady Gaga,12300045,2020-03-13--2020-03-20,global,2kJu14V7hbZw3I4K8L8SXb
38,Sigues Con El,Dímelo Flow,12223806,2020-03-13--2020-03-20,global,7sQKy5vlPQllr0k9IjYJv3
39,No Time To Die,Billie Eilish,12214574,2020-03-13--2020-03-20,global,73SpzrcaHk0RQPFP73vqVR
40,Yo Perreo Sola,Bad Bunny,11928765,2020-03-13--2020-03-20,global,0SqqAgdovOE24BzxIClpjw
41,WHATS POPPIN,Jack Harlow,11866541,2020-03-13--2020-03-20,global,1jaTQ3nqY3oAAYyCTbIvnM
42,After Hours,The Weeknd,11535615,2020-03-13--2020-03-20,global,4ejyZ4uJEXUURcgKp1kP8v
43,You should be sad,Halsey,11527455,2020-03-13--2020-03-20,global,7lidXGPXPYLNThITAOTlkK
44,My Oh My (feat. DaBaby),Camila Cabello,11366753,2020-03-13--2020-03-20,global,3yOlyBJuViE2YSGn3nVE1K
45,RITMO (Bad Boys For Life),Black Eyed Peas,11298895,2020-03-13--2020-03-20,global,6cy3ki60hLwimwIje7tALf
46,Morado,J Balvin,11216113,2020-03-13--2020-03-20,global,3mQ6SLdxxaL52Yte7KF2Ks
47,Moral of the Story,Ashe,10942315,2020-03-13--2020-03-20,global,2nC3QhMI9reBIOWutbU3Tj
48,High Fashion (feat. Mustard),Roddy Ricch,10861309,2020-03-13--2020-03-20,global,07KXEDMj78x68D884wgVEm
49,Diosa,Myke Towers,10112202,2020-03-13--2020-03-20,global,3JHpk0DOTOzyh0777JFAky
50,Tattoo,Rauw Alejandro,10049275,2020-03-13--2020-03-20,global,7na7Bk98usp84FaOJFPv3d
51,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,10029556,2020-03-13--2020-03-20,global,0RiRZpuVRbi7oqRdSMwhQY
52,Ride It,Regard,9884008,2020-03-13--2020-03-20,global,2tnVG71enUj33Ic2nFN6kZ
53,Baby Pluto,Lil Uzi Vert,9829732,2020-03-13--2020-03-20,global,7hav1MHURQf5SAoPk0egqh
54,CITY OF ANGELS,24kGoldn,9681551,2020-03-13--2020-03-20,global,6ap9lSRJ0iLriGLqoJ44cq
55,Hola - Remix,Dalex,9541179,2020-03-13--2020-03-20,global,5stPVcRqb4qixbafP9e8lt
56,lovely (with Khalid),Billie Eilish,9523633,2020-03-13--2020-03-20,global,0u2P5u6lvoDfwTYjAADbn4
57,hot girl bummer,blackbear,9266963,2020-03-13--2020-03-20,global,7aiClxsDWFRQ0Kzk5KI5ku
58,Lose Control,MEDUZA,9174163,2020-03-13--2020-03-20,global,7CHi4DtfK4heMlQaudCuHK
59,I Don't Care (with Justin Bieber),Ed Sheeran,9122456,2020-03-13--2020-03-20,global,0hVXuCcriWRGvwMV1r5Yn9
60,Pero Ya No,Bad Bunny,9075021,2020-03-13--2020-03-20,global,75pQqzwgCjUOSSy5CpmAjy
61,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,9039518,2020-03-13--2020-03-20,global,0IpnZchq8ek2A6pGEP2Qb1
62,Boss Bitch,Doja Cat,8814443,2020-03-13--2020-03-20,global,78qd8dvwea0Gosb6Fe6j3k
63,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,8746267,2020-03-13--2020-03-20,global,7wsmIIm0xWmtP7TmACXkJn
64,To Die For,Sam Smith,8589657,2020-03-13--2020-03-20,global,2ZTYlnhhV1UAReg7wIGolx
65,"10,000 Hours (with Justin Bieber)",Dan + Shay,8539551,2020-03-13--2020-03-20,global,2wrJq5XKLnmhRXHIAf9xBa
66,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,8528593,2020-03-13--2020-03-20,global,4S2uhQE8L9V6p7rj7SiauJ
67,Lucid Dreams,Juice WRLD,8448420,2020-03-13--2020-03-20,global,285pBltuF7vW8TeWk8hdRR
68,Yessirskiii,Lil Uzi Vert,8374259,2020-03-13--2020-03-20,global,59JWp4PjZ9TRM8cmtaDYB1
69,If the World Was Ending - feat. Julia Michaels,JP Saxe,8316157,2020-03-13--2020-03-20,global,2kJwzbxV2ppxnQoYw4GLBZ
70,What A Man Gotta Do,Jonas Brothers,8241181,2020-03-13--2020-03-20,global,4wNIkl5XGiAACjFBlDWuSd
71,Forever (feat. Post Malone & Clever),Justin Bieber,8128820,2020-03-13--2020-03-20,global,2ZlCGeK30BLRNSPC832pNZ
72,What If I Told You That I Love You,Ali Gatie,8117572,2020-03-13--2020-03-20,global,3cqPu20DGTGUoZtbJH2Dmi
73,Keii,Anuel AA,8088142,2020-03-13--2020-03-20,global,5eEQCfq7MXQr6aHLNRUZLs
74,I Love Me,Demi Lovato,8046963,2020-03-13--2020-03-20,global,2IHLaN6wwYKQ3S24NsQqpA
75,No Idea,Don Toliver,7907726,2020-03-13--2020-03-20,global,7AzlLxHn24DxjgQX73F9fU
76,Beautiful People (feat. Khalid),Ed Sheeran,7876096,2020-03-13--2020-03-20,global,70eFcWOvlMObDhURTqT4Fv
77,Ballin' (with Roddy Ricch),Mustard,7875773,2020-03-13--2020-03-20,global,3QzAOrNlsabgbMwlZt7TAY
78,when the party's over,Billie Eilish,7817939,2020-03-13--2020-03-20,global,43zdsphuZLzwA9k4DJhU0I
79,HIGHEST IN THE ROOM,Travis Scott,7779418,2020-03-13--2020-03-20,global,3eekarcy7kvN4yt5ZFzltW
80,Lo Mein,Lil Uzi Vert,7695493,2020-03-13--2020-03-20,global,6CUP2khYzdphXebxVTfPE3
81,Know Your Worth,Khalid,7563887,2020-03-13--2020-03-20,global,0TrPqhAMoaKUFLR7iYDokf
82,A Tu Merced,Bad Bunny,7467083,2020-03-13--2020-03-20,global,4r9jkMEnArtWGH2rL2FZl0
83,Me Gusta,Shakira,7449196,2020-03-13--2020-03-20,global,5Xhqh4lwJPtMUTsdBztN1a
84,Muévelo,Nicky Jam,7437789,2020-03-13--2020-03-20,global,4VgYtXCVJ7IbWAZ5ryfvEQ
85,Suicidal,YNW Melly,7414237,2020-03-13--2020-03-20,global,1iSqfoUFnQwV0QW1EfUit8
86,WANNABE,ITZY,7369150,2020-03-13--2020-03-20,global,6tCssnvTUREcperDOUTqvA
87,Bichiyal,Bad Bunny,7338342,2020-03-13--2020-03-20,global,4j4w4CXm6BSr0s25wAWrrX
88,Shallow,Lady Gaga,7329062,2020-03-13--2020-03-20,global,2VxeLyX666F8uXCJ0dZF8B
89,Never Seen the Rain,Tones And I,7248384,2020-03-13--2020-03-20,global,2grAr8pWMuLWn8ZYEE9wDV
90,rockstar (feat. 21 Savage),Post Malone,7193560,2020-03-13--2020-03-20,global,0e7ipj03S05BNilyu5bRzt
91,China,Anuel AA,7190088,2020-03-13--2020-03-20,global,2ksOAxtIxY8yElEWw8RhgK
92,BOP,DaBaby,7171080,2020-03-13--2020-03-20,global,6Ozh9Ok6h4Oi1wUSLtBseN
93,Lalala,Y2K,7162705,2020-03-13--2020-03-20,global,51Fjme0JiitpyXKuyQiCDo
94,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,7075573,2020-03-13--2020-03-20,global,2fOlBMkWR7lXJfqp5VTbDG
95,Lose You To Love Me,Selena Gomez,7004930,2020-03-13--2020-03-20,global,4l0Mvzj72xxOpRrp6h8nHi
96,Watermelon Sugar,Harry Styles,6924413,2020-03-13--2020-03-20,global,6UelLqGlWMcVH1E5c4H7lY
97,7 rings,Ariana Grande,6908892,2020-03-13--2020-03-20,global,6ocbgoVGwYJhOv1GgI9NsF
98,It's You,Ali Gatie,6897629,2020-03-13--2020-03-20,global,5DqdesEfbRyOlSS3Tf6c29
99,Goodbyes (Feat. Young Thug),Post Malone,6831987,2020-03-13--2020-03-20,global,6vBdBCoOhKHiYDDOcorfNo
100,Falling,Harry Styles,6786222,2020-03-13--2020-03-20,global,1ZMiCix7XSAbfAJlEZWMCp
101,Believer,Imagine Dragons,6659890,2020-03-13--2020-03-20,global,0pqnGHJpmpxLKifKRmU6WP
102,LA CANCIÓN,J Balvin,6627891,2020-03-13--2020-03-20,global,0fea68AdmYNygeTGI4RC18
103,Bandit (with YoungBoy Never Broke Again),Juice WRLD,6608163,2020-03-13--2020-03-20,global,6Gg1gjgKi2AK4e0qzsR7sd
104,Cardigan,Don Toliver,6586204,2020-03-13--2020-03-20,global,0Li1OuXXfi7950ilZUFGkF
105,Happier,Marshmello,6576011,2020-03-13--2020-03-20,global,2dpaYNEQHiRxtZbfNsse99
106,25/8,Bad Bunny,6547479,2020-03-13--2020-03-20,global,4NqQaovM14WR2hNPMFxgjb
107,Callaita,Bad Bunny,6512954,2020-03-13--2020-03-20,global,2TH65lNHgvLxCKXM3apjxI
108,SUGAR,BROCKHAMPTON,6488561,2020-03-13--2020-03-20,global,6U0FIYXCQ3TGrk4tFpLrEA
109,Silly Watch,Lil Uzi Vert,6442451,2020-03-13--2020-03-20,global,5egD7A5x9AHdVO2fMo3Wbo
110,Fantasias,Rauw Alejandro,6417268,2020-03-13--2020-03-20,global,6mAN61JH0dzyZpWslS11jy
111,Soliá,Bad Bunny,6399778,2020-03-13--2020-03-20,global,7sOfmPd18RWp3FoCzpa7Kw
112,Old Town Road - Remix,Lil Nas X,6362681,2020-03-13--2020-03-20,global,2YpeDb67231RjR0MgVLzsG
113,No Judgement,Niall Horan,6344554,2020-03-13--2020-03-20,global,2sGF7DBXvL2GjkbG606m1G
114,Skechers,DripReport,6324169,2020-03-13--2020-03-20,global,4z2JaAVPemYJhFKm7e32RA
115,Ransom,Lil Tecca,6290137,2020-03-13--2020-03-20,global,1lOe9qE0vR9zwWQAOk6CoO
116,In Your Eyes (feat. Alida),Robin Schulz,6270430,2020-03-13--2020-03-20,global,61ZM92T2zaXIVsqncThQzC
117,Go Stupid (feat. Mike WiLL Made-It),Polo G,6255489,2020-03-13--2020-03-20,global,74fV8TuLZKVzSIOOGu8wwI
118,Está Cabrón Ser Yo,Bad Bunny,6183206,2020-03-13--2020-03-20,global,4saHEjXw7O1NXJOzBkUKKG
119,Woah,Lil Baby,6165672,2020-03-13--2020-03-20,global,02RCbjb9czvQKNGBmEmWob
120,Hablamos Mañana,Bad Bunny,6105711,2020-03-13--2020-03-20,global,1V8XneTrX6kKeoxYbk4x6h
121,No Me Conoce - Remix,Jhay Cortez,6093021,2020-03-13--2020-03-20,global,4R8BJggjosTswLxtkw8V7P
122,Like That (feat. Gucci Mane),Doja Cat,6086557,2020-03-13--2020-03-20,global,4EivmOT13NMpNSfTKn9p4s
123,Medusa,Jhay Cortez,6075612,2020-03-13--2020-03-20,global,3qM0vBxIe4VUbK0Z0smuVP
124,ON,BTS,6062810,2020-03-13--2020-03-20,global,2QyuXBcV1LJ2rq01KhreMF
125,Get You The Moon (feat. Snøw),Kina,6038247,2020-03-13--2020-03-20,global,4ZLzoOkj0MPWrTLvooIuaa
126,Lotus,Lil Uzi Vert,6017103,2020-03-13--2020-03-20,global,4SnlSaLJJ7reJMCHM5YUuX
127,Feel Me,Selena Gomez,6011577,2020-03-13--2020-03-20,global,4MdcsdRj7i8eBm0qFjO4L4
128,Wow.,Post Malone,5996010,2020-03-13--2020-03-20,global,7xQAfvXzm3AkraOtGPWIZg
129,Se Me Olvidó,Christian Nodal,5943325,2020-03-13--2020-03-20,global,5Xitt5a5uLQ1QtYdFxmi9e
130,SAD!,XXXTENTACION,5933625,2020-03-13--2020-03-20,global,3ee8Jmje8o58CHK66QrVC2
131,OUT WEST (feat. Young Thug),JACKBOYS,5919050,2020-03-13--2020-03-20,global,6gi6y1xwmVszDWkUqab1qw
132,Lettre à une femme,Ninho,5895243,2020-03-13--2020-03-20,global,5HEtuK03ygUzqca6yfgOYZ
133,Jocelyn Flores,XXXTENTACION,5869062,2020-03-13--2020-03-20,global,7m9OqQk4RVRkw9JJdeAw96
134,Bruises,Lewis Capaldi,5866345,2020-03-13--2020-03-20,global,4Of7rzpRpV1mWRbhp5rAqG
135,Bohemian Rhapsody - 2011 Mix,Queen,5863900,2020-03-13--2020-03-20,global,4u7EnebtmKWzUH433cf5Qv
136,Without Me,Halsey,5806508,2020-03-13--2020-03-20,global,6FZDfxM3a3UCqtzo5pxSLZ
137,SICKO MODE,Travis Scott,5795343,2020-03-13--2020-03-20,global,2xLMifQCjDGFmkHkpNLD9h
138,Sucker,Jonas Brothers,5793363,2020-03-13--2020-03-20,global,22vgEDb5hykfaTwLuskFGD
139,Fantasias - Remix,Rauw Alejandro,5783342,2020-03-13--2020-03-20,global,0A37XY67wSdGqkGjtfW6aV
140,Robbery,Juice WRLD,5782907,2020-03-13--2020-03-20,global,6Hj9jySrnFppAI0sEMCZpJ
141,How Do You Sleep?,Sam Smith,5724404,2020-03-13--2020-03-20,global,6b2RcmUt1g9N9mQ3CbjX2Y
142,Say You Won't Let Go,James Arthur,5651525,2020-03-13--2020-03-20,global,5uCax9HTNlzGybIStD3vDh
143,July,Noah Cyrus,5640290,2020-03-13--2020-03-20,global,5a6pdCHlWS2ekOOQ70QnAr
144,Blanco,J Balvin,5603476,2020-03-13--2020-03-20,global,2rc7BkzO8qepMFAxHtOrXc
145,Shape of You,Ed Sheeran,5596798,2020-03-13--2020-03-20,global,7qiZfU4dY1lWllzX7mPBI3
146,Que Malo,Bad Bunny,5544180,2020-03-13--2020-03-20,global,53v2u51nq3CxiKUNphRzP1
147,Leaders (feat. NAV),Lil Uzi Vert,5496780,2020-03-13--2020-03-20,global,4D7NrSeqkTarBrJ80b2sBc
148,XO Tour Llif3,Lil Uzi Vert,5486889,2020-03-13--2020-03-20,global,7GX5flRQZVHRAGd6B4TmDO
149,Strawberry Peels (feat. Young Thug & Gunna),Lil Uzi Vert,5468083,2020-03-13--2020-03-20,global,4lAQfuREAHG8IC0PiiigBt
150,"Alone, Pt. II",Alan Walker,5455709,2020-03-13--2020-03-20,global,0bMbDctzMmTyK2j74j3nF3
151,La Zona,Bad Bunny,5440382,2020-03-13--2020-03-20,global,5kqNIqFjijuzvVLhuY9B8j
152,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,5415097,2020-03-13--2020-03-20,global,2FvD20Z8aoWIePi7PoN8sG
153,Wassup (feat. Future),Lil Uzi Vert,5415044,2020-03-13--2020-03-20,global,19Ec2gbNtQTE44IizcPjtD
154,Una Vez,Bad Bunny,5411302,2020-03-13--2020-03-20,global,5J7teKIJGtqVypgYI6sqXj
155,Moonlight,XXXTENTACION,5404664,2020-03-13--2020-03-20,global,0JP9xo3adEtGSdUEISiszL
156,ocean eyes,Billie Eilish,5387014,2020-03-13--2020-03-20,global,2uIX8YMNjGMD7441kqyyNU
157,B.S. (feat. H.E.R.),Jhené Aiko,5343699,2020-03-13--2020-03-20,global,63wx9vdskaXbYxyDx4oJCZ
158,Moon Relate,Lil Uzi Vert,5324545,2020-03-13--2020-03-20,global,4sWGHlZGM1XA7TyWdtBAbA
159,Can We Kiss Forever?,Kina,5314606,2020-03-13--2020-03-20,global,58wyJLv6yH1La9NIZPl3ne
160,The Less I Know The Better,Tame Impala,5281594,2020-03-13--2020-03-20,global,6K4t31amVTZDgR3sKmwUJJ
161,Dior,Pop Smoke,5256948,2020-03-13--2020-03-20,global,79s5XnCN4TJKTVMSmOx8Ep
162,Heartless,The Weeknd,5231528,2020-03-13--2020-03-20,global,57vxBYXtHMk6H1aD29V7PU
163,Black And White,Niall Horan,5204120,2020-03-13--2020-03-20,global,7rpNuuoMbid56XkDsx2FjE
164,goosebumps,Travis Scott,5197614,2020-03-13--2020-03-20,global,6gBFPUFcJLzWGx4lenP6h2
165,The Other Side (from Trolls World Tour),SZA,5193927,2020-03-13--2020-03-20,global,463PQggkmk5tTw8ug0ahOX
166,Make You Mine,PUBLIC,5175757,2020-03-13--2020-03-20,global,5iFwAOB2TFkPJk8sMlxP8g
167,Maniac,Conan Gray,5130810,2020-03-13--2020-03-20,global,7hpJ9tATWb2vztlq99hERP
168,Whine Up,Nicky Jam,5130783,2020-03-13--2020-03-20,global,2pWOMNQJW3g2zmGjP0Vkb0
169,Money In The Grave (Drake ft. Rick Ross),Drake,5121172,2020-03-13--2020-03-20,global,5ry2OE6R2zPQFDO85XkgRb
170,Dancing With A Stranger (with Normani),Sam Smith,5104647,2020-03-13--2020-03-20,global,6Qs4SXO9dwPj5GKvVOv8Ki
171,Perfect,Ed Sheeran,5085326,2020-03-13--2020-03-20,global,0tgVpDi06FyKpA1z0VMD4v
172,Good as Hell (feat. Ariana Grande),Lizzo,5084413,2020-03-13--2020-03-20,global,2rjjNUYONZqC7wSd1i6OFq
173,Better Now,Post Malone,5082429,2020-03-13--2020-03-20,global,7dt6x5M1jzdTEt8oCbisTK
174,Lights Up,Harry Styles,5072145,2020-03-13--2020-03-20,global,4jAIqgrPjKLTY9Gbez25Qb
175,Jangueo,Alex Rose,5057070,2020-03-13--2020-03-20,global,5m3jpKkgkfoMcym1qjToFg
176,Ayy Macarena,Tyga,5046905,2020-03-13--2020-03-20,global,6LcauUZjF1eXQrgqMUecHX
177,Trap This Way (This Way),Lil Uzi Vert,5043990,2020-03-13--2020-03-20,global,7vTspUAmMKFkUpKL9HLZNL
178,Sweet but Psycho,Ava Max,5034262,2020-03-13--2020-03-20,global,25sgk305KZfyuqVBQIahim
179,Eastside (with Halsey & Khalid),benny blanco,5023545,2020-03-13--2020-03-20,global,7FGq80cy8juXBCD2nrqdWU
180,Who (feat. BTS),Lauv,5004752,2020-03-13--2020-03-20,global,2qG81jL9UIP54uS8gYyP4k
181,Homecoming,Lil Uzi Vert,4988839,2020-03-13--2020-03-20,global,6vxU64pcIuQ38O015Zy4qj
182,Hate Me (with Juice WRLD),Ellie Goulding,4963955,2020-03-13--2020-03-20,global,6kls8cSlUyHW2BUOkDJIZE
183,Piece Of Your Heart,MEDUZA,4957195,2020-03-13--2020-03-20,global,1DFD5Fotzgn6yYXkYsKiGs
184,Got The Guap (feat. Young Thug),Lil Uzi Vert,4946997,2020-03-13--2020-03-20,global,1HF6P40Z7nfExGaB1Gk99v
185,I Like Me Better,Lauv,4931199,2020-03-13--2020-03-20,global,2P91MQbaiQOfbiz9VqhqKQ
186,Prices,Lil Uzi Vert,4898167,2020-03-13--2020-03-20,global,4YcWzLSnGqLjSCycuSMHnn
187,All of Me,John Legend,4891281,2020-03-13--2020-03-20,global,3U4isOIWM3VvDubwSI3y7a
188,I Can Show You,Lil Uzi Vert,4831405,2020-03-13--2020-03-20,global,0AhJag7VI8uFf3mJFsTwvf
189,"thank u, next",Ariana Grande,4831219,2020-03-13--2020-03-20,global,3e9HZxeyfWwjeyPAMmWSSQ
190,I'm Sorry,Lil Uzi Vert,4818039,2020-03-13--2020-03-20,global,1xcOYJxDa5pObgxY1r0I9c
191,Black Swan,BTS,4802069,2020-03-13--2020-03-20,global,3bkkMZEAhx7rTVz1C0itRQ
192,Bad Child,Tones And I,4787180,2020-03-13--2020-03-20,global,1qCmZnC1FUpNgOydIzqIPC
193,Adicto (with Anuel AA & Ozuna),Tainy,4785720,2020-03-13--2020-03-20,global,3jbT1Y5MoPwEIpZndDDwVq
194,I.F.L.Y.,Bazzi,4781064,2020-03-13--2020-03-20,global,4a6q8CR2hzLk2plDkSxkfD
195,Girls Like You (feat. Cardi B),Maroon 5,4758806,2020-03-13--2020-03-20,global,7fa9MBXhVfQ8P8Df9OEbD8
196,<3,Bad Bunny,4755477,2020-03-13--2020-03-20,global,4MZSqgwlE71CWZ6qQ3gkKm
197,Higher Love,Kygo,4753432,2020-03-13--2020-03-20,global,6oJ6le65B3SEqPwMRNXWjY
198,"Bad Girls, Good Vibes",Ufo361,4752181,2020-03-13--2020-03-20,global,7IxGslFZA5QhgXbUsDmcjf
199,Let Me Down Slowly,Alec Benjamin,4738930,2020-03-13--2020-03-20,global,2qxmye6gAegTMjLKEBoR3d
200,Liberdade Provisória - Ao Vivo,Henrique & Juliano,4730891,2020-03-13--2020-03-20,global,3Ghyp3X5Ua9ypHnBIgOObI
