Position,Track Name,Artist,Streams,date,region,spotify_id
185,Callaita,Bad Bunny,4577519,2020-05-22--2020-05-29,global,2TH65lNHgvLxCKXM3apjxI
186,Heartless,The Weeknd,4575080,2020-05-22--2020-05-29,global,6bnF93Rx87YqUBLSgjiMU8
187,"thank u, next",Ariana Grande,4572855,2020-05-22--2020-05-29,global,3e9HZxeyfWwjeyPAMmWSSQ
188,After Hours,The Weeknd,4559855,2020-05-22--2020-05-29,global,2p8IUWQDrpjuFltbdgLOag
189,BUTTERFLY EFFECT,Travis Scott,4537762,2020-05-22--2020-05-29,global,6xcJyGpfZbuuiequtnlKt4
190,I Like Me Better,Lauv,4515080,2020-05-22--2020-05-29,global,2P91MQbaiQOfbiz9VqhqKQ
191,Dior,Pop Smoke,4482294,2020-05-22--2020-05-29,global,79s5XnCN4TJKTVMSmOx8Ep
192,Piece Of Your Heart,MEDUZA,4474003,2020-05-22--2020-05-29,global,1DFD5Fotzgn6yYXkYsKiGs
193,Never Seen the Rain,Tones And I,4473968,2020-05-22--2020-05-29,global,2grAr8pWMuLWn8ZYEE9wDV
194,Better Now,Post Malone,4454018,2020-05-22--2020-05-29,global,7dt6x5M1jzdTEt8oCbisTK
195,Dancing With A Stranger (with Normani),Sam Smith,4451454,2020-05-22--2020-05-29,global,6Qs4SXO9dwPj5GKvVOv8Ki
196,Sigues Con El - Remix,Arcangel,4440738,2020-05-22--2020-05-29,global,4Pu0a2TuHOYtI4CCE3HEXI
197,Angels & Demons,jxdn,4435538,2020-05-22--2020-05-29,global,4GUj9MfPPkjpZskxb45uiX
198,Something Just Like This,The Chainsmokers,4432498,2020-05-22--2020-05-29,global,6RUKPb4LETWmmr3iAEQktW
199,Confía,Sech,4419295,2020-05-22--2020-05-29,global,5kbps8unnGH4raN5WduZuq
200,Muévelo,Nicky Jam,4407165,2020-05-22--2020-05-29,global,4VgYtXCVJ7IbWAZ5ryfvEQ
