Position,Track Name,Artist,Streams,date,region,spotify_id
48,when the party's over,Billie Eilish,10627867,2020-02-14--2020-02-21,global,43zdsphuZLzwA9k4DJhU0I
49,BOP,DaBaby,10561679,2020-02-14--2020-02-21,global,6Ozh9Ok6h4Oi1wUSLtBseN
50,SUGAR,BROCKHAMPTON,10326550,2020-02-14--2020-02-21,global,6U0FIYXCQ3TGrk4tFpLrEA
51,Know Your Worth,Khalid,10282126,2020-02-14--2020-02-21,global,0TrPqhAMoaKUFLR7iYDokf
52,Muévelo,Nicky Jam,10271924,2020-02-14--2020-02-21,global,4VgYtXCVJ7IbWAZ5ryfvEQ
53,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,10131859,2020-02-14--2020-02-21,global,733c1CWmIGymoQXdp7Us88
54,lovely (with Khalid),Billie Eilish,10003553,2020-02-14--2020-02-21,global,0u2P5u6lvoDfwTYjAADbn4
55,"10,000 Hours (with Justin Bieber)",Dan + Shay,9978828,2020-02-14--2020-02-21,global,2wrJq5XKLnmhRXHIAf9xBa
56,Me Gusta,Shakira,9665067,2020-02-14--2020-02-21,global,5Xhqh4lwJPtMUTsdBztN1a
57,Give No Fxk,Migos,9652399,2020-02-14--2020-02-21,global,6ZelF5APDN5r6XnFqcnvWR
58,Rare,Selena Gomez,9639631,2020-02-14--2020-02-21,global,7HMmFQsKsljwTw8bS7lu19
59,Ballin' (with Roddy Ricch),Mustard,9566768,2020-02-14--2020-02-21,global,3QzAOrNlsabgbMwlZt7TAY
60,HIGHEST IN THE ROOM,Travis Scott,9563954,2020-02-14--2020-02-21,global,3eekarcy7kvN4yt5ZFzltW
61,Come Around Me,Justin Bieber,9533583,2020-02-14--2020-02-21,global,2o9LAypwGH4ctV0i9boo6d
62,China,Anuel AA,9486160,2020-02-14--2020-02-21,global,2ksOAxtIxY8yElEWw8RhgK
63,Beautiful People (feat. Khalid),Ed Sheeran,9249238,2020-02-14--2020-02-21,global,70eFcWOvlMObDhURTqT4Fv
64,Habitual,Justin Bieber,9120086,2020-02-14--2020-02-21,global,40qyPyljksBEqlNw5sW37T
65,All Around Me,Justin Bieber,9010535,2020-02-14--2020-02-21,global,5Py8zRKGkZvgHniVVtvNCN
66,Lucid Dreams,Juice WRLD,8937745,2020-02-14--2020-02-21,global,285pBltuF7vW8TeWk8hdRR
67,If the World Was Ending - feat. Julia Michaels,JP Saxe,8737510,2020-02-14--2020-02-21,global,2kJwzbxV2ppxnQoYw4GLBZ
68,death bed (coffee for your head) (feat. beabadoobee),Powfu,8718278,2020-02-14--2020-02-21,global,7eJMfftS33KTjuF7lTsMCx
69,After Hours,The Weeknd,8621169,2020-02-14--2020-02-21,global,4ejyZ4uJEXUURcgKp1kP8v
70,WHATS POPPIN,Jack Harlow,8600104,2020-02-14--2020-02-21,global,3Q6F8RByyhRTJpRtZLY3cg
71,Shallow,Lady Gaga,8458950,2020-02-14--2020-02-21,global,2VxeLyX666F8uXCJ0dZF8B
72,Get Me (feat. Kehlani),Justin Bieber,8362828,2020-02-14--2020-02-21,global,5VwwpU7KsLhgfbMEecedhJ
73,No Idea,Don Toliver,8304749,2020-02-14--2020-02-21,global,3VyjsVV24RmBIbWJAeUJNu
74,No Me Conoce - Remix,Jhay Cortez,8286893,2020-02-14--2020-02-21,global,4R8BJggjosTswLxtkw8V7P
75,LA CANCIÓN,J Balvin,8284178,2020-02-14--2020-02-21,global,0fea68AdmYNygeTGI4RC18
76,Callaita,Bad Bunny,8184936,2020-02-14--2020-02-21,global,2TH65lNHgvLxCKXM3apjxI
77,7 rings,Ariana Grande,8157525,2020-02-14--2020-02-21,global,6ocbgoVGwYJhOv1GgI9NsF
78,Watermelon Sugar,Harry Styles,8152387,2020-02-14--2020-02-21,global,6UelLqGlWMcVH1E5c4H7lY
79,Second Emotion (feat. Travis Scott),Justin Bieber,8109572,2020-02-14--2020-02-21,global,1PnAx788sAvcI3ZxTlEyX8
80,Lalala,Y2K,7947351,2020-02-14--2020-02-21,global,51Fjme0JiitpyXKuyQiCDo
81,Bandit (with YoungBoy Never Broke Again),Juice WRLD,7868877,2020-02-14--2020-02-21,global,6Gg1gjgKi2AK4e0qzsR7sd
82,Run,Joji,7677851,2020-02-14--2020-02-21,global,6p8eEdiZLKJH8tcjGZuNTK
83,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,7668491,2020-02-14--2020-02-21,global,2FvD20Z8aoWIePi7PoN8sG
84,It's You,Ali Gatie,7538726,2020-02-14--2020-02-21,global,5DqdesEfbRyOlSS3Tf6c29
85,Running Over (feat. Lil Dicky),Justin Bieber,7493188,2020-02-14--2020-02-21,global,75nKBP8jQu681pTNCtrEnn
86,Available,Justin Bieber,7473249,2020-02-14--2020-02-21,global,1b6tPXXCV2fSNtR3SKWUQA
87,Ayy Macarena,Tyga,7462886,2020-02-14--2020-02-21,global,6LcauUZjF1eXQrgqMUecHX
88,Medusa,Jhay Cortez,7422252,2020-02-14--2020-02-21,global,3qM0vBxIe4VUbK0Z0smuVP
89,Never Seen the Rain,Tones And I,7399078,2020-02-14--2020-02-21,global,2grAr8pWMuLWn8ZYEE9wDV
90,Old Town Road - Remix,Lil Nas X,7390917,2020-02-14--2020-02-21,global,2YpeDb67231RjR0MgVLzsG
91,How Do You Sleep?,Sam Smith,7385594,2020-02-14--2020-02-21,global,6b2RcmUt1g9N9mQ3CbjX2Y
92,Whine Up,Nicky Jam,7368659,2020-02-14--2020-02-21,global,2pWOMNQJW3g2zmGjP0Vkb0
93,"Alone, Pt. II",Alan Walker,7342972,2020-02-14--2020-02-21,global,0bMbDctzMmTyK2j74j3nF3
94,Goodbyes (Feat. Young Thug),Post Malone,7261924,2020-02-14--2020-02-21,global,6vBdBCoOhKHiYDDOcorfNo
95,OUT WEST (feat. Young Thug),JACKBOYS,7243756,2020-02-14--2020-02-21,global,6gi6y1xwmVszDWkUqab1qw
96,Breathe Deeper,Tame Impala,7142364,2020-02-14--2020-02-21,global,3LbZIhU0smEU5SUnxod4j4
97,Happier,Marshmello,7091358,2020-02-14--2020-02-21,global,2dpaYNEQHiRxtZbfNsse99
98,Woah,Lil Baby,7036037,2020-02-14--2020-02-21,global,598yNsG1JFrGd4n2kMoz7F
99,Heartless,The Weeknd,6975894,2020-02-14--2020-02-21,global,57vxBYXtHMk6H1aD29V7PU
100,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,6970485,2020-02-14--2020-02-21,global,4QPEwDdOMhY7rNS05mTyMR
101,ocean eyes,Billie Eilish,6943856,2020-02-14--2020-02-21,global,2uIX8YMNjGMD7441kqyyNU
102,Believer,Imagine Dragons,6880238,2020-02-14--2020-02-21,global,0pqnGHJpmpxLKifKRmU6WP
103,Changes,Justin Bieber,6865229,2020-02-14--2020-02-21,global,521Os1SMlxmsoevsqyjNmJ
104,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,6808611,2020-02-14--2020-02-21,global,4vUmTMuQqjdnvlZmAH61Qk
105,Girl,Myke Towers,6751004,2020-02-14--2020-02-21,global,43NqTeL8pgBxKHPMiJKUP5
106,Bruises,Lewis Capaldi,6659714,2020-02-14--2020-02-21,global,4Of7rzpRpV1mWRbhp5rAqG
107,Sucker,Jonas Brothers,6626548,2020-02-14--2020-02-21,global,22vgEDb5hykfaTwLuskFGD
108,Ransom,Lil Tecca,6620170,2020-02-14--2020-02-21,global,1lOe9qE0vR9zwWQAOk6CoO
109,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,6600505,2020-02-14--2020-02-21,global,0JjM9bKm4wrwohMslcm892
110,Bohemian Rhapsody - 2011 Mix,Queen,6593475,2020-02-14--2020-02-21,global,4u7EnebtmKWzUH433cf5Qv
111,Bellaquita - Remix,Dalex,6586415,2020-02-14--2020-02-21,global,1Xnn1TPyr5h0hpRAT4B4EA
112,Adicto (with Anuel AA & Ozuna),Tainy,6577046,2020-02-14--2020-02-21,global,3jbT1Y5MoPwEIpZndDDwVq
113,rockstar (feat. 21 Savage),Post Malone,6569884,2020-02-14--2020-02-21,global,0e7ipj03S05BNilyu5bRzt
114,Definitivamente,Daddy Yankee,6547178,2020-02-14--2020-02-21,global,113PlnpZbHd3WIqeYjhZWv
115,Without Me,Halsey,6531093,2020-02-14--2020-02-21,global,6FZDfxM3a3UCqtzo5pxSLZ
116,Confirmation,Justin Bieber,6520106,2020-02-14--2020-02-21,global,60brXKLTC15vK0av5gIldm
117,Good as Hell (feat. Ariana Grande),Lizzo,6492006,2020-02-14--2020-02-21,global,2rjjNUYONZqC7wSd1i6OFq
118,Blanco,J Balvin,6484425,2020-02-14--2020-02-21,global,2rc7BkzO8qepMFAxHtOrXc
119,July,Noah Cyrus,6429629,2020-02-14--2020-02-21,global,5a6pdCHlWS2ekOOQ70QnAr
120,Diosa,Myke Towers,6363271,2020-02-14--2020-02-21,global,3JHpk0DOTOzyh0777JFAky
121,Shape of You,Ed Sheeran,6346126,2020-02-14--2020-02-21,global,7qiZfU4dY1lWllzX7mPBI3
122,Mios mit Bars,Luciano,6341141,2020-02-14--2020-02-21,global,7Ek9e3eIuktIFjpDRQfmHE
123,Aventura,Lunay,6337659,2020-02-14--2020-02-21,global,37zdqI4r1gswIzczSBkRon
124,Get You The Moon (feat. Snøw),Kina,6335792,2020-02-14--2020-02-21,global,4ZLzoOkj0MPWrTLvooIuaa
125,Say You Won't Let Go,James Arthur,6301928,2020-02-14--2020-02-21,global,5uCax9HTNlzGybIStD3vDh
126,bury a friend,Billie Eilish,6292326,2020-02-14--2020-02-21,global,4SSnFejRGlZikf02HLewEF
127,Wow.,Post Malone,6290773,2020-02-14--2020-02-21,global,7xQAfvXzm3AkraOtGPWIZg
128,Que Tire Pa Lante,Daddy Yankee,6190158,2020-02-14--2020-02-21,global,6RyaV7owmVU6fzEPE17sF1
129,Dancing With A Stranger (with Normani),Sam Smith,6147000,2020-02-14--2020-02-21,global,6Qs4SXO9dwPj5GKvVOv8Ki
130,me & ur ghost,blackbear,6127817,2020-02-14--2020-02-21,global,4yJiXq86uM56uIfIZgE440
131,Perfect,Ed Sheeran,6112719,2020-02-14--2020-02-21,global,0tgVpDi06FyKpA1z0VMD4v
132,Robbery,Juice WRLD,6107319,2020-02-14--2020-02-21,global,6Hj9jySrnFppAI0sEMCZpJ
133,Indeciso,Reik,6052479,2020-02-14--2020-02-21,global,59s0s39NFWScuHDbHytI14
134,VIBEZ,DaBaby,6034915,2020-02-14--2020-02-21,global,0fySG6A6qLE8IvDpayb5bM
135,E.T.A.,Justin Bieber,6008945,2020-02-14--2020-02-21,global,6PzOPrXx8tJEqace76yrv2
136,Black Swan,BTS,5998242,2020-02-14--2020-02-21,global,24NuEDgyRIljwSyY0lsr7b
137,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,5995509,2020-02-14--2020-02-21,global,1v7L65Lzy0j0vdpRjJewt1
138,Money In The Grave (Drake ft. Rick Ross),Drake,5992851,2020-02-14--2020-02-21,global,5ry2OE6R2zPQFDO85XkgRb
139,Borderline,Tame Impala,5921044,2020-02-14--2020-02-21,global,5hM5arv9KDbCHS0k9uqwjr
140,Piece Of Your Heart,MEDUZA,5880312,2020-02-14--2020-02-21,global,1DFD5Fotzgn6yYXkYsKiGs
141,Take It Out On Me,Justin Bieber,5858768,2020-02-14--2020-02-21,global,39nTNk5MfyiiRupTwn1iyC
142,No Shame,5 Seconds of Summer,5835260,2020-02-14--2020-02-21,global,5JSVa5i6lFPoyOzK4gj0Ox
143,All of Me,John Legend,5824139,2020-02-14--2020-02-21,global,3U4isOIWM3VvDubwSI3y7a
144,SAD!,XXXTENTACION,5821835,2020-02-14--2020-02-21,global,3ee8Jmje8o58CHK66QrVC2
145,Si Te Vas,Sech,5817367,2020-02-14--2020-02-21,global,6Y4PDQv4XjYjHLeLmvyOt0
146,Lights Up,Harry Styles,5813671,2020-02-14--2020-02-21,global,4jAIqgrPjKLTY9Gbez25Qb
147,Trampoline (with ZAYN),SHAED,5806382,2020-02-14--2020-02-21,global,2ez6qvOTHKeI3ss80NGqnI
148,SICKO MODE,Travis Scott,5792562,2020-02-14--2020-02-21,global,2xLMifQCjDGFmkHkpNLD9h
149,Futsal Shuffle 2020,Lil Uzi Vert,5787259,2020-02-14--2020-02-21,global,2Ec33AVlkTTq8BHFgBTdQs
150,Quizas,Rich Music LTD,5766674,2020-02-14--2020-02-21,global,5Id5B3dxJZhPcV9GzgYZZe
151,No Judgement,Niall Horan,5720641,2020-02-14--2020-02-21,global,5IUOU5xkzGHsRFOYNu3GSK
152,Liberdade Provisória - Ao Vivo,Henrique & Juliano,5676336,2020-02-14--2020-02-21,global,3Ghyp3X5Ua9ypHnBIgOObI
153,Jocelyn Flores,XXXTENTACION,5667946,2020-02-14--2020-02-21,global,7m9OqQk4RVRkw9JJdeAw96
154,"thank u, next",Ariana Grande,5607886,2020-02-14--2020-02-21,global,3e9HZxeyfWwjeyPAMmWSSQ
155,I Like Me Better,Lauv,5590822,2020-02-14--2020-02-21,global,2P91MQbaiQOfbiz9VqhqKQ
156,Sweet but Psycho,Ava Max,5567530,2020-02-14--2020-02-21,global,25sgk305KZfyuqVBQIahim
157,GOODMORNINGTOKYO!,TOKYO’S REVENGE,5563866,2020-02-14--2020-02-21,global,0Q2n5yzl2XRqYbV77tZNYp
158,Eastside (with Halsey & Khalid),benny blanco,5521239,2020-02-14--2020-02-21,global,7FGq80cy8juXBCD2nrqdWU
159,all the good girls go to hell,Billie Eilish,5518376,2020-02-14--2020-02-21,global,6IRdLKIyS4p7XNiP8r6rsx
160,Might Not Give Up (feat. Young Thug),A Boogie Wit da Hoodie,5503902,2020-02-14--2020-02-21,global,4l2rsMfr20dj6nf6i6F3Y8
161,Maniac,Conan Gray,5494759,2020-02-14--2020-02-21,global,7hpJ9tATWb2vztlq99hERP
162,Perreo en La Luna,Rich Music LTD,5468082,2020-02-14--2020-02-21,global,0RDgqtvOHLwcI6yz9bjsZV
163,Girls Like You (feat. Cardi B),Maroon 5,5460450,2020-02-14--2020-02-21,global,7fa9MBXhVfQ8P8Df9OEbD8
164,That's What Love Is,Justin Bieber,5440037,2020-02-14--2020-02-21,global,2hLu8L8SNfCN4yKyPdX0h3
165,Can We Kiss Forever?,Kina,5428036,2020-02-14--2020-02-21,global,58wyJLv6yH1La9NIZPl3ne
166,Forever Yours - Avicii Tribute,Kygo,5421905,2020-02-14--2020-02-21,global,3o1CUVeHIid49sabk6A6Nf
167,Truth Hurts,Lizzo,5417880,2020-02-14--2020-02-21,global,3HWzoMvoF3TQfYg4UPszDq
168,Que Calor (with J Balvin & El Alfa),Major Lazer,5389536,2020-02-14--2020-02-21,global,1G2CAJeP7rCwOZjlSJ0Zw3
169,Higher Love,Kygo,5383318,2020-02-14--2020-02-21,global,6oJ6le65B3SEqPwMRNXWjY
170,Baby,Joker Bra,5376451,2020-02-14--2020-02-21,global,1V7JaMp11LKGwKiVmSetf0
171,Go Stupid (feat. Mike WiLL Made-It),Polo G,5343301,2020-02-14--2020-02-21,global,74fV8TuLZKVzSIOOGu8wwI
172,Hate Me (with Juice WRLD),Ellie Goulding,5343007,2020-02-14--2020-02-21,global,6kls8cSlUyHW2BUOkDJIZE
173,goosebumps,Travis Scott,5337615,2020-02-14--2020-02-21,global,6gBFPUFcJLzWGx4lenP6h2
174,You Need To Calm Down,Taylor Swift,5312572,2020-02-14--2020-02-21,global,6RRNNciQGZEXnqk8SQ9yv5
175,One More Year,Tame Impala,5279739,2020-02-14--2020-02-21,global,5ozqshq2dtU7SYCpCBu0NE
176,i love you,Billie Eilish,5239517,2020-02-14--2020-02-21,global,6CcJMwBtXByIz4zQLzFkKc
177,Tutu,Camilo,5236576,2020-02-14--2020-02-21,global,1nocRtwyNPVtGcIJqfgdzZ
178,Good News,Mac Miller,5210780,2020-02-14--2020-02-21,global,1DWZUa5Mzf2BwzpHtgbHPY
179,Better Now,Post Malone,5199912,2020-02-14--2020-02-21,global,7dt6x5M1jzdTEt8oCbisTK
180,wish you were gay,Billie Eilish,5187997,2020-02-14--2020-02-21,global,3Fj47GNK2kUF0uaEDgXLaD
181,Infeliz,Arcangel,5172395,2020-02-14--2020-02-21,global,4z6wo6PJG4Fve45OXK6D9m
182,Moonlight,XXXTENTACION,5170476,2020-02-14--2020-02-21,global,0JP9xo3adEtGSdUEISiszL
183,Soltera - Remix,Lunay,5153679,2020-02-14--2020-02-21,global,4t9a07PAghtQMRAIP9FQ7Z
184,I.F.L.Y.,Bazzi,5149763,2020-02-14--2020-02-21,global,4a6q8CR2hzLk2plDkSxkfD
185,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,5121281,2020-02-14--2020-02-21,global,4Yxc55NX3tAXC2mHRAhtcW
186,Only The Young - Featured in Miss Americana,Taylor Swift,5111068,2020-02-14--2020-02-21,global,2slqvGLwzZZYsT4K4Y1GBC
187,Lost In Yesterday,Tame Impala,5096624,2020-02-14--2020-02-21,global,5JWPUEov2wlX7c0jhYZpeB
188,The Less I Know The Better,Tame Impala,5093666,2020-02-14--2020-02-21,global,6K4t31amVTZDgR3sKmwUJJ
189,If I Can't Have You,Shawn Mendes,5070442,2020-02-14--2020-02-21,global,2bT1PH7Cw3J9p3t7nlXCdh
190,Takeaway,The Chainsmokers,5069102,2020-02-14--2020-02-21,global,3g0mEQx3NTanacLseoP0Gw
191,Youngblood,5 Seconds of Summer,5048119,2020-02-14--2020-02-21,global,2iUXsYOEPhVqEBwsqP70rE
192,No Guidance (feat. Drake),Chris Brown,5034302,2020-02-14--2020-02-21,global,6XHVuErjQ4XNm6nDPVCxVX
193,At Least For Now,Justin Bieber,5033764,2020-02-14--2020-02-21,global,6VLkgf5YmLixsabdqiCVGU
194,High Hopes,Panic! At The Disco,5014977,2020-02-14--2020-02-21,global,1rqqCSm0Qe4I9rUvWncaom
195,SLOW DANCING IN THE DARK,Joji,4995330,2020-02-14--2020-02-21,global,0rKtyWc8bvkriBthvHKY8d
196,Falling,Harry Styles,4989757,2020-02-14--2020-02-21,global,1ZMiCix7XSAbfAJlEZWMCp
197,you should see me in a crown,Billie Eilish,4988054,2020-02-14--2020-02-21,global,3XF5xLJHOQQRbWya6hBp7d
198,Too Good At Goodbyes,Sam Smith,4984764,2020-02-14--2020-02-21,global,1mXVgsBdtIVeCLJnSnmtdV
199,3 Nights,Dominic Fike,4968925,2020-02-14--2020-02-21,global,0uI7yAKUf52Cn7y3sYyjiX
200,Be Alright,Dean Lewis,4967951,2020-02-14--2020-02-21,global,5qrSlOut2rNAWv3ubArkNy
