Position,Track Name,Artist,Streams,date,region,spotify_id
53,Lose Control,MEDUZA,9224480,2020-04-03--2020-04-10,global,7CHi4DtfK4heMlQaudCuHK
54,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,9022572,2020-04-03--2020-04-10,global,0RiRZpuVRbi7oqRdSMwhQY
55,You should be sad,Halsey,8952479,2020-04-03--2020-04-10,global,7lidXGPXPYLNThITAOTlkK
56,RITMO (Bad Boys For Life),Black Eyed Peas,8703803,2020-04-03--2020-04-10,global,6cy3ki60hLwimwIje7tALf
57,Walk Em Down (feat. Roddy Ricch),NLE Choppa,8515185,2020-04-03--2020-04-10,global,4cSSL3YafYjM3yjgFO1vJg
58,hot girl bummer,blackbear,8504263,2020-04-03--2020-04-10,global,7aiClxsDWFRQ0Kzk5KI5ku
59,Vete,Bad Bunny,8322420,2020-04-03--2020-04-10,global,2n7ohqg1s68ToAHh4u9mcW
60,My Oh My (feat. DaBaby),Camila Cabello,8284229,2020-04-03--2020-04-10,global,3yOlyBJuViE2YSGn3nVE1K
61,CITY OF ANGELS,24kGoldn,8259795,2020-04-03--2020-04-10,global,6ap9lSRJ0iLriGLqoJ44cq
62,Breaking Me,Topic,8140087,2020-04-03--2020-04-10,global,3H7ihDc1dqLriiWXwsc2po
63,Diosa,Myke Towers,8132355,2020-04-03--2020-04-10,global,3JHpk0DOTOzyh0777JFAky
64,I Don't Care (with Justin Bieber),Ed Sheeran,8040187,2020-04-03--2020-04-10,global,0hVXuCcriWRGvwMV1r5Yn9
65,La Santa,Bad Bunny,8018671,2020-04-03--2020-04-10,global,69vlMrzHwATKzupwNcUPyK
66,Moral of the Story,Ashe,7965623,2020-04-03--2020-04-10,global,2nC3QhMI9reBIOWutbU3Tj
67,Heartless,The Weeknd,7944074,2020-04-03--2020-04-10,global,6bnF93Rx87YqUBLSgjiMU8
68,ily (i love you baby) (feat. Emilee),Surf Mesa,7854481,2020-04-03--2020-04-10,global,62aP9fBQKYKxi7PDXwcUAS
69,Lucid Dreams,Juice WRLD,7771310,2020-04-03--2020-04-10,global,285pBltuF7vW8TeWk8hdRR
70,"10,000 Hours (with Justin Bieber)",Dan + Shay,7696964,2020-04-03--2020-04-10,global,2wrJq5XKLnmhRXHIAf9xBa
71,Like That (feat. Gucci Mane),Doja Cat,7546129,2020-04-03--2020-04-10,global,4EivmOT13NMpNSfTKn9p4s
72,P2,Lil Uzi Vert,7296026,2020-04-03--2020-04-10,global,3kW4z2pIj5VY5fLjBrMRL5
73,Salt,Ava Max,7293034,2020-04-03--2020-04-10,global,7vgv8KZBSo0TPzyIWG9yzV
74,when the party's over,Billie Eilish,7258985,2020-04-03--2020-04-10,global,43zdsphuZLzwA9k4DJhU0I
75,Beautiful People (feat. Khalid),Ed Sheeran,7234159,2020-04-03--2020-04-10,global,70eFcWOvlMObDhURTqT4Fv
76,Stupid Love,Lady Gaga,7220911,2020-04-03--2020-04-10,global,2kJu14V7hbZw3I4K8L8SXb
77,Know Your Worth,Khalid,7204420,2020-04-03--2020-04-10,global,0TrPqhAMoaKUFLR7iYDokf
78,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,7176697,2020-04-03--2020-04-10,global,4S2uhQE8L9V6p7rj7SiauJ
79,Hola - Remix,Dalex,7091079,2020-04-03--2020-04-10,global,5stPVcRqb4qixbafP9e8lt
80,I'll Wait,Kygo,7059184,2020-04-03--2020-04-10,global,6Q3K9gVUZRMZqZKrXovbM2
81,Shallow,Lady Gaga,6917202,2020-04-03--2020-04-10,global,2VxeLyX666F8uXCJ0dZF8B
82,HIGHEST IN THE ROOM,Travis Scott,6915065,2020-04-03--2020-04-10,global,3eekarcy7kvN4yt5ZFzltW
83,Ballin' (with Roddy Ricch),Mustard,6865277,2020-04-03--2020-04-10,global,3QzAOrNlsabgbMwlZt7TAY
84,In Your Eyes (feat. Alida),Robin Schulz,6742262,2020-04-03--2020-04-10,global,61ZM92T2zaXIVsqncThQzC
85,No Time To Die,Billie Eilish,6672361,2020-04-03--2020-04-10,global,73SpzrcaHk0RQPFP73vqVR
86,That Way - Bonus Track,Lil Uzi Vert,6558724,2020-04-03--2020-04-10,global,2ajzBr7vwHTEBeqDzcsNRC
87,Lalala,Y2K,6540048,2020-04-03--2020-04-10,global,51Fjme0JiitpyXKuyQiCDo
88,Forever (feat. Post Malone & Clever),Justin Bieber,6517807,2020-04-03--2020-04-10,global,2ZlCGeK30BLRNSPC832pNZ
89,What A Man Gotta Do,Jonas Brothers,6476057,2020-04-03--2020-04-10,global,4wNIkl5XGiAACjFBlDWuSd
90,What If I Told You That I Love You,Ali Gatie,6463175,2020-04-03--2020-04-10,global,3cqPu20DGTGUoZtbJH2Dmi
91,It's You,Ali Gatie,6391910,2020-04-03--2020-04-10,global,5DqdesEfbRyOlSS3Tf6c29
92,Save Your Tears,The Weeknd,6323405,2020-04-03--2020-04-10,global,5QO79kh1waicV47BqGRL3g
93,Believer,Imagine Dragons,6289563,2020-04-03--2020-04-10,global,0pqnGHJpmpxLKifKRmU6WP
94,Falling,Harry Styles,6282262,2020-04-03--2020-04-10,global,1ZMiCix7XSAbfAJlEZWMCp
95,rockstar (feat. 21 Savage),Post Malone,6224777,2020-04-03--2020-04-10,global,0e7ipj03S05BNilyu5bRzt
96,7 rings,Ariana Grande,6194150,2020-04-03--2020-04-10,global,6ocbgoVGwYJhOv1GgI9NsF
97,Myron,Lil Uzi Vert,6184424,2020-04-03--2020-04-10,global,56uXDJRCuoS7abX3SkzHKQ
98,Lose You To Love Me,Selena Gomez,6160820,2020-04-03--2020-04-10,global,4l0Mvzj72xxOpRrp6h8nHi
99,Selfish,Madison Beer,6150623,2020-04-03--2020-04-10,global,4PV0uE5pZSh44E3NqNNDEH
100,Watermelon Sugar,Harry Styles,6138046,2020-04-03--2020-04-10,global,6UelLqGlWMcVH1E5c4H7lY
101,Keii,Anuel AA,6044843,2020-04-03--2020-04-10,global,5eEQCfq7MXQr6aHLNRUZLs
102,Get You The Moon (feat. Snøw),Kina,6019034,2020-04-03--2020-04-10,global,4ZLzoOkj0MPWrTLvooIuaa
103,BOP,DaBaby,5984308,2020-04-03--2020-04-10,global,6Ozh9Ok6h4Oi1wUSLtBseN
104,Happier,Marshmello,5962384,2020-04-03--2020-04-10,global,2dpaYNEQHiRxtZbfNsse99
105,Ransom,Lil Tecca,5957286,2020-04-03--2020-04-10,global,1lOe9qE0vR9zwWQAOk6CoO
106,Never Seen the Rain,Tones And I,5940853,2020-04-03--2020-04-10,global,2grAr8pWMuLWn8ZYEE9wDV
107,China,Anuel AA,5921520,2020-04-03--2020-04-10,global,2ksOAxtIxY8yElEWw8RhgK
108,Jocelyn Flores,XXXTENTACION,5909439,2020-04-03--2020-04-10,global,7m9OqQk4RVRkw9JJdeAw96
109,Bandit (with YoungBoy Never Broke Again),Juice WRLD,5902385,2020-04-03--2020-04-10,global,6Gg1gjgKi2AK4e0qzsR7sd
110,SAD!,XXXTENTACION,5892177,2020-04-03--2020-04-10,global,3ee8Jmje8o58CHK66QrVC2
111,Elegí (feat. Dímelo Flow),Rauw Alejandro,5858708,2020-04-03--2020-04-10,global,50ZC4PM7hywH27RcCfViau
112,OUT WEST (feat. Young Thug),JACKBOYS,5824932,2020-04-03--2020-04-10,global,6gi6y1xwmVszDWkUqab1qw
113,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,5795503,2020-04-03--2020-04-10,global,7wsmIIm0xWmtP7TmACXkJn
114,Suicidal,YNW Melly,5790542,2020-04-03--2020-04-10,global,1iSqfoUFnQwV0QW1EfUit8
115,Goodbyes (Feat. Young Thug),Post Malone,5761296,2020-04-03--2020-04-10,global,6vBdBCoOhKHiYDDOcorfNo
116,Bohemian Rhapsody - 2011 Mix,Queen,5721494,2020-04-03--2020-04-10,global,4u7EnebtmKWzUH433cf5Qv
117,Favorito,Camilo,5629982,2020-04-03--2020-04-10,global,0Snbzbd74RLfL0i4nn1vU5
118,Bruises,Lewis Capaldi,5627787,2020-04-03--2020-04-10,global,4Of7rzpRpV1mWRbhp5rAqG
119,Without Me,Halsey,5621672,2020-04-03--2020-04-10,global,6FZDfxM3a3UCqtzo5pxSLZ
120,Old Town Road - Remix,Lil Nas X,5600775,2020-04-03--2020-04-10,global,2YpeDb67231RjR0MgVLzsG
121,Me Gusta,Shakira,5588546,2020-04-03--2020-04-10,global,5Xhqh4lwJPtMUTsdBztN1a
122,LA CANCIÓN,J Balvin,5558494,2020-04-03--2020-04-10,global,0fea68AdmYNygeTGI4RC18
123,Azul,J Balvin,5546817,2020-04-03--2020-04-10,global,2lCkncy6bIB0LTMT7kvrD1
124,Shape of You,Ed Sheeran,5546764,2020-04-03--2020-04-10,global,7qiZfU4dY1lWllzX7mPBI3
125,Maniac,Conan Gray,5530134,2020-04-03--2020-04-10,global,6KfoDhO4XUWSbnyKjNp9c4
126,Muévelo,Nicky Jam,5525562,2020-04-03--2020-04-10,global,4VgYtXCVJ7IbWAZ5ryfvEQ
127,I Love Me,Demi Lovato,5449099,2020-04-03--2020-04-10,global,2IHLaN6wwYKQ3S24NsQqpA
128,Follow,KAROL G,5447151,2020-04-03--2020-04-10,global,2w1rq80FIrbxeJy9WYURxw
129,Say You Won't Let Go,James Arthur,5413402,2020-04-03--2020-04-10,global,5uCax9HTNlzGybIStD3vDh
130,Make You Mine,PUBLIC,5401769,2020-04-03--2020-04-10,global,5iFwAOB2TFkPJk8sMlxP8g
131,Can We Kiss Forever?,Kina,5385627,2020-04-03--2020-04-10,global,58wyJLv6yH1La9NIZPl3ne
132,Money In The Grave (Drake ft. Rick Ross),Drake,5308830,2020-04-03--2020-04-10,global,5ry2OE6R2zPQFDO85XkgRb
133,Fantasias,Rauw Alejandro,5305441,2020-04-03--2020-04-10,global,6mAN61JH0dzyZpWslS11jy
134,SUGAR,BROCKHAMPTON,5271388,2020-04-03--2020-04-10,global,6U0FIYXCQ3TGrk4tFpLrEA
135,PTSD,G Herbo,5265832,2020-04-03--2020-04-10,global,3jT2LKH0RSbQ8jIUNFzXm5
136,Blanco,J Balvin,5258456,2020-04-03--2020-04-10,global,5pXy29xzxR3aTB0SYRI590
137,A Tu Merced,Bad Bunny,5257128,2020-04-03--2020-04-10,global,4r9jkMEnArtWGH2rL2FZl0
138,Kings & Queens,Ava Max,5250604,2020-04-03--2020-04-10,global,76nqCfJOcFFWBJN32PAksn
139,Perfect,Ed Sheeran,5230729,2020-04-03--2020-04-10,global,0tgVpDi06FyKpA1z0VMD4v
140,Sucker,Jonas Brothers,5184922,2020-04-03--2020-04-10,global,22vgEDb5hykfaTwLuskFGD
141,Higher Love,Kygo,5182342,2020-04-03--2020-04-10,global,6oJ6le65B3SEqPwMRNXWjY
142,No Me Conoce - Remix,Jhay Cortez,5182033,2020-04-03--2020-04-10,global,4R8BJggjosTswLxtkw8V7P
143,Levitating,Dua Lipa,5180245,2020-04-03--2020-04-10,global,39LLxExYz6ewLAcYrzQQyP
144,Go Stupid (feat. Mike WiLL Made-It),Polo G,5120913,2020-04-03--2020-04-10,global,74fV8TuLZKVzSIOOGu8wwI
145,No Idea,Don Toliver,5120410,2020-04-03--2020-04-10,global,7AzlLxHn24DxjgQX73F9fU
146,Wow.,Post Malone,5119605,2020-04-03--2020-04-10,global,7xQAfvXzm3AkraOtGPWIZg
147,July,Noah Cyrus,5087738,2020-04-03--2020-04-10,global,5a6pdCHlWS2ekOOQ70QnAr
148,Callaita,Bad Bunny,5085359,2020-04-03--2020-04-10,global,2TH65lNHgvLxCKXM3apjxI
149,WANNABE,ITZY,5053800,2020-04-03--2020-04-10,global,6tCssnvTUREcperDOUTqvA
150,To Die For,Sam Smith,5047846,2020-04-03--2020-04-10,global,2ZTYlnhhV1UAReg7wIGolx
151,Robbery,Juice WRLD,5044279,2020-04-03--2020-04-10,global,6Hj9jySrnFppAI0sEMCZpJ
152,PORFA,Feid,5033528,2020-04-03--2020-04-10,global,3iQOfefMGDVDwo8dZoco8T
153,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,4993418,2020-04-03--2020-04-10,global,0JjM9bKm4wrwohMslcm892
154,Sweet but Psycho,Ava Max,4984903,2020-04-03--2020-04-10,global,25sgk305KZfyuqVBQIahim
155,ocean eyes,Billie Eilish,4960457,2020-04-03--2020-04-10,global,2uIX8YMNjGMD7441kqyyNU
156,Dior,Pop Smoke,4940450,2020-04-03--2020-04-10,global,79s5XnCN4TJKTVMSmOx8Ep
157,Piece Of Your Heart,MEDUZA,4930446,2020-04-03--2020-04-10,global,1DFD5Fotzgn6yYXkYsKiGs
158,Jangueo,Alex Rose,4917096,2020-04-03--2020-04-10,global,5m3jpKkgkfoMcym1qjToFg
159,goosebumps,Travis Scott,4912306,2020-04-03--2020-04-10,global,6gBFPUFcJLzWGx4lenP6h2
160,Eastside (with Halsey & Khalid),benny blanco,4907160,2020-04-03--2020-04-10,global,7FGq80cy8juXBCD2nrqdWU
161,How Do You Sleep?,Sam Smith,4904728,2020-04-03--2020-04-10,global,6b2RcmUt1g9N9mQ3CbjX2Y
162,Fantasias - Remix,Rauw Alejandro,4896958,2020-04-03--2020-04-10,global,0A37XY67wSdGqkGjtfW6aV
163,Moonlight,XXXTENTACION,4878125,2020-04-03--2020-04-10,global,0JP9xo3adEtGSdUEISiszL
164,"Alone, Pt. II",Alan Walker,4839355,2020-04-03--2020-04-10,global,0bMbDctzMmTyK2j74j3nF3
165,The Take (feat. Chris Brown),Tory Lanez,4822030,2020-04-03--2020-04-10,global,0Odu228D0yGcFySGuxU4rY
166,SICKO MODE,Travis Scott,4803766,2020-04-03--2020-04-10,global,2xLMifQCjDGFmkHkpNLD9h
167,The Less I Know The Better,Tame Impala,4770581,2020-04-03--2020-04-10,global,6K4t31amVTZDgR3sKmwUJJ
168,Hallucinate,Dua Lipa,4752818,2020-04-03--2020-04-10,global,1nYeVF5vIBxMxfPoL0SIWg
169,Dancing With A Stranger (with Normani),Sam Smith,4748666,2020-04-03--2020-04-10,global,6Qs4SXO9dwPj5GKvVOv8Ki
170,Old Me,5 Seconds of Summer,4724056,2020-04-03--2020-04-10,global,4POHzEwNTCYaIvqCUp3NnO
171,Let Me Down Slowly,Alec Benjamin,4716311,2020-04-03--2020-04-10,global,2qxmye6gAegTMjLKEBoR3d
172,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,4679519,2020-04-03--2020-04-10,global,3tv697PZNnaQN0Mn2zGhS5
173,Pero Ya No,Bad Bunny,4666658,2020-04-03--2020-04-10,global,75pQqzwgCjUOSSy5CpmAjy
174,Be Alright,Dean Lewis,4664458,2020-04-03--2020-04-10,global,5qrSlOut2rNAWv3ubArkNy
175,All of Me,John Legend,4655650,2020-04-03--2020-04-10,global,3U4isOIWM3VvDubwSI3y7a
176,Lights Up,Harry Styles,4644754,2020-04-03--2020-04-10,global,4jAIqgrPjKLTY9Gbez25Qb
177,3 Nights,Dominic Fike,4614427,2020-04-03--2020-04-10,global,0uI7yAKUf52Cn7y3sYyjiX
178,Takeaway,The Chainsmokers,4572676,2020-04-03--2020-04-10,global,3g0mEQx3NTanacLseoP0Gw
179,Youngblood,5 Seconds of Summer,4571401,2020-04-03--2020-04-10,global,2iUXsYOEPhVqEBwsqP70rE
180,Hate Me (with Juice WRLD),Ellie Goulding,4566449,2020-04-03--2020-04-10,global,6kls8cSlUyHW2BUOkDJIZE
181,Hardest To Love,The Weeknd,4553544,2020-04-03--2020-04-10,global,6kWxIqQDsKFYCJGbU4AjCX
182,I Like Me Better,Lauv,4526997,2020-04-03--2020-04-10,global,2P91MQbaiQOfbiz9VqhqKQ
183,Something Just Like This,The Chainsmokers,4520566,2020-04-03--2020-04-10,global,6RUKPb4LETWmmr3iAEQktW
184,If I Can't Have You,Shawn Mendes,4503561,2020-04-03--2020-04-10,global,2bT1PH7Cw3J9p3t7nlXCdh
185,Better Now,Post Malone,4503490,2020-04-03--2020-04-10,global,7dt6x5M1jzdTEt8oCbisTK
186,Girls Like You (feat. Cardi B),Maroon 5,4496948,2020-04-03--2020-04-10,global,7fa9MBXhVfQ8P8Df9OEbD8
187,God's Plan,Drake,4493795,2020-04-03--2020-04-10,global,6DCZcSspjsKoFjzjrWoCdn
188,"thank u, next",Ariana Grande,4478284,2020-04-03--2020-04-10,global,3e9HZxeyfWwjeyPAMmWSSQ
189,High Hopes,Panic! At The Disco,4474141,2020-04-03--2020-04-10,global,1rqqCSm0Qe4I9rUvWncaom
190,Heart On Ice,Rod Wave,4465139,2020-04-03--2020-04-10,global,6fWa5CRgy0z30OeGZyMBvD
191,BRABA,Luísa Sonza,4452819,2020-04-03--2020-04-10,global,2WlZuBDgLfT7Kc0admhFdg
192,Woah,Lil Baby,4425610,2020-04-03--2020-04-10,global,02RCbjb9czvQKNGBmEmWob
193,changes,XXXTENTACION,4424287,2020-04-03--2020-04-10,global,7AFASza1mXqntmGtbxXprO
194,La Cama - Remix,Lunay,4402934,2020-04-03--2020-04-10,global,2tGENA8xef0wABdHvyXwv9
195,Good as Hell (feat. Ariana Grande),Lizzo,4382025,2020-04-03--2020-04-10,global,2rjjNUYONZqC7wSd1i6OFq
196,Astronomia,Vicetone,4379873,2020-04-03--2020-04-10,global,665AK0ovB11McZRwfa852G
197,XO Tour Llif3,Lil Uzi Vert,4343510,2020-04-03--2020-04-10,global,7GX5flRQZVHRAGd6B4TmDO
198,Cradles,Sub Urban,4335261,2020-04-03--2020-04-10,global,1y4jsQt7MjnZhiD1L6qFBC
199,Pretty Please,Dua Lipa,4305034,2020-04-03--2020-04-10,global,6DXZiYUbrYgrVIhfX3U9Z2
200,I.F.L.Y.,Bazzi,4284951,2020-04-03--2020-04-10,global,4a6q8CR2hzLk2plDkSxkfD
